KVcache prepared in 13.03012728691101 seconds
[0]: Semantic Similarity: 0.24778,	 cache time: 9.5367431640625e-07,	 generate time: 0.20666956901550293
[745]: Semantic Similarity: 0.27556,	 cache time: 7.152557373046875e-07,	 generate time: 0.12392950057983398
[745]: [Cumulative]: Semantic Similarity: 0.19977,	 cache time: 9.715716896363941e-07,	 generate time: 0.24874883203020684
[746]: Semantic Similarity: 0.26853,	 cache time: 7.152557373046875e-07,	 generate time: 0.12563371658325195
[746]: [Cumulative]: Semantic Similarity: 0.19987,	 cache time: 9.71228562524839e-07,	 generate time: 0.24858401929199136
[747]: Semantic Similarity: 0.35209,	 cache time: 7.152557373046875e-07,	 generate time: 0.12411117553710938
[747]: [Cumulative]: Semantic Similarity: 0.20007,	 cache time: 9.708863528654537e-07,	 generate time: 0.24841761174686453
[748]: Semantic Similarity: 0.20868,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12517523765563965
[748]: [Cumulative]: Semantic Similarity: 0.20008,	 cache time: 9.711816887034276e-07,	 generate time: 0.24825306919133552
[749]: Semantic Similarity: 0.10343,	 cache time: 9.5367431640625e-07,	 generate time: 0.12379074096679688
[749]: [Cumulative]: Semantic Similarity: 0.19995,	 cache time: 9.711583455403646e-07,	 generate time: 0.24808711942036946
[750]: Semantic Similarity: 0.16743,	 cache time: 7.152557373046875e-07,	 generate time: 0.12319564819335938
[750]: [Cumulative]: Semantic Similarity: 0.19991,	 cache time: 9.708175963949109e-07,	 generate time: 0.24792081919237077
[751]: Semantic Similarity: 0.07515,	 cache time: 7.152557373046875e-07,	 generate time: 0.12407803535461426
[751]: [Cumulative]: Semantic Similarity: 0.19974,	 cache time: 9.704777534971846e-07,	 generate time: 0.24775613463939505
[752]: Semantic Similarity: 0.02532,	 cache time: 4.76837158203125e-07,	 generate time: 0.12296581268310547
[752]: [Cumulative]: Semantic Similarity: 0.19951,	 cache time: 9.698221882975909e-07,	 generate time: 0.2475904104402499
[753]: Semantic Similarity: 0.42042,	 cache time: 9.5367431640625e-07,	 generate time: 0.12473893165588379
[753]: [Cumulative]: Semantic Similarity: 0.1998,	 cache time: 9.69800772021873e-07,	 generate time: 0.24742747744451468
[754]: Semantic Similarity: 0.22216,	 cache time: 7.152557373046875e-07,	 generate time: 0.12314891815185547
[754]: [Cumulative]: Semantic Similarity: 0.19983,	 cache time: 9.694636262805256e-07,	 generate time: 0.24726287008121314
[755]: Semantic Similarity: 0.23278,	 cache time: 7.152557373046875e-07,	 generate time: 0.12421798706054688
[755]: [Cumulative]: Semantic Similarity: 0.19988,	 cache time: 9.69127372459129e-07,	 generate time: 0.24710011229943976
[756]: Semantic Similarity: 0.28495,	 cache time: 9.5367431640625e-07,	 generate time: 0.12430548667907715
[756]: [Cumulative]: Semantic Similarity: 0.19999,	 cache time: 9.691069589108425e-07,	 generate time: 0.24693790011235872
[757]: Semantic Similarity: 0.2715,	 cache time: 9.5367431640625e-07,	 generate time: 0.12349438667297363
[757]: [Cumulative]: Semantic Similarity: 0.20008,	 cache time: 9.69086599224161e-07,	 generate time: 0.24677504587299276
[758]: Semantic Similarity: 0.1427,	 cache time: 7.152557373046875e-07,	 generate time: 0.12451767921447754
[758]: [Cumulative]: Semantic Similarity: 0.20001,	 cache time: 9.687521712110918e-07,	 generate time: 0.24661396897357443
[759]: Semantic Similarity: 0.28281,	 cache time: 7.152557373046875e-07,	 generate time: 0.12557673454284668
[759]: [Cumulative]: Semantic Similarity: 0.20012,	 cache time: 9.684186232717413e-07,	 generate time: 0.24645470945458664
[760]: Semantic Similarity: 0.38754,	 cache time: 7.152557373046875e-07,	 generate time: 0.12340736389160156
[760]: [Cumulative]: Semantic Similarity: 0.20036,	 cache time: 9.680859519366993e-07,	 generate time: 0.24629301780470098
[761]: Semantic Similarity: 0.16253,	 cache time: 9.5367431640625e-07,	 generate time: 0.12410545349121094
[761]: [Cumulative]: Semantic Similarity: 0.20031,	 cache time: 9.680670390291789e-07,	 generate time: 0.2461326666704313
[762]: Semantic Similarity: 0.24821,	 cache time: 7.152557373046875e-07,	 generate time: 0.12366747856140137
[762]: [Cumulative]: Semantic Similarity: 0.20038,	 cache time: 9.677357004948087e-07,	 generate time: 0.24597216183673665
[763]: Semantic Similarity: 0.05762,	 cache time: 7.152557373046875e-07,	 generate time: 0.12477803230285645
[763]: [Cumulative]: Semantic Similarity: 0.20019,	 cache time: 9.674052293388007e-07,	 generate time: 0.24581353077713733
[764]: Semantic Similarity: 0.04963,	 cache time: 7.152557373046875e-07,	 generate time: 0.12439918518066406
[764]: [Cumulative]: Semantic Similarity: 0.19999,	 cache time: 9.670756221596711e-07,	 generate time: 0.2456548192142661
[765]: Semantic Similarity: 0.17581,	 cache time: 7.152557373046875e-07,	 generate time: 0.12454795837402344
[765]: [Cumulative]: Semantic Similarity: 0.19996,	 cache time: 9.667468755736987e-07,	 generate time: 0.24549671626277755
[766]: Semantic Similarity: 0.17149,	 cache time: 9.5367431640625e-07,	 generate time: 0.12270402908325195
[766]: [Cumulative]: Semantic Similarity: 0.19992,	 cache time: 9.66729831819895e-07,	 generate time: 0.2453366214946165
[767]: Semantic Similarity: 0.28614,	 cache time: 7.152557373046875e-07,	 generate time: 0.12333393096923828
[767]: [Cumulative]: Semantic Similarity: 0.20004,	 cache time: 9.664023915926616e-07,	 generate time: 0.24517776382466158
[768]: Semantic Similarity: 0.09099,	 cache time: 9.5367431640625e-07,	 generate time: 0.12395572662353516
[768]: [Cumulative]: Semantic Similarity: 0.1999,	 cache time: 9.663858401294803e-07,	 generate time: 0.24502012788551836
[769]: Semantic Similarity: 0.33493,	 cache time: 7.152557373046875e-07,	 generate time: 0.12464690208435059
[769]: [Cumulative]: Semantic Similarity: 0.20007,	 cache time: 9.660596971387986e-07,	 generate time: 0.24486379902084152
[770]: Semantic Similarity: 0.2139,	 cache time: 9.5367431640625e-07,	 generate time: 0.12443780899047852
[770]: [Cumulative]: Semantic Similarity: 0.20009,	 cache time: 9.66043633091156e-07,	 generate time: 0.24470760448124312
[771]: Semantic Similarity: 0.32822,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12390494346618652
[771]: [Cumulative]: Semantic Similarity: 0.20025,	 cache time: 9.663364430165662e-07,	 generate time: 0.2445511243503946
[772]: Semantic Similarity: 0.29033,	 cache time: 7.152557373046875e-07,	 generate time: 0.12471723556518555
[772]: [Cumulative]: Semantic Similarity: 0.20037,	 cache time: 9.66011629684468e-07,	 generate time: 0.2443960999147087
[773]: Semantic Similarity: 0.25759,	 cache time: 7.152557373046875e-07,	 generate time: 0.1240074634552002
[773]: [Cumulative]: Semantic Similarity: 0.20044,	 cache time: 9.656876556633055e-07,	 generate time: 0.24424055904073
[774]: Semantic Similarity: 0.31159,	 cache time: 7.152557373046875e-07,	 generate time: 0.12445807456970215
[774]: [Cumulative]: Semantic Similarity: 0.20059,	 cache time: 9.65364517704133e-07,	 generate time: 0.24408600099625127
[775]: Semantic Similarity: 0.02517,	 cache time: 9.5367431640625e-07,	 generate time: 0.12466859817504883
[775]: [Cumulative]: Semantic Similarity: 0.20036,	 cache time: 9.653494530117388e-07,	 generate time: 0.24393211259055383
[776]: Semantic Similarity: 0.1097,	 cache time: 7.152557373046875e-07,	 generate time: 0.12401771545410156
[776]: [Cumulative]: Semantic Similarity: 0.20025,	 cache time: 9.65027582077753e-07,	 generate time: 0.24377778260710925
[777]: Semantic Similarity: 0.15767,	 cache time: 9.5367431640625e-07,	 generate time: 0.12550711631774902
[777]: [Cumulative]: Semantic Similarity: 0.20019,	 cache time: 9.650129891912857e-07,	 generate time: 0.24362576375583755
[778]: Semantic Similarity: 0.13919,	 cache time: 7.152557373046875e-07,	 generate time: 0.12546062469482422
[778]: [Cumulative]: Semantic Similarity: 0.20011,	 cache time: 9.64692376544448e-07,	 generate time: 0.2434740755157079
[779]: Semantic Similarity: 0.29907,	 cache time: 4.76837158203125e-07,	 generate time: 0.12419009208679199
[779]: [Cumulative]: Semantic Similarity: 0.20024,	 cache time: 9.64066921136318e-07,	 generate time: 0.24332114733182467
[780]: Semantic Similarity: 0.32822,	 cache time: 7.152557373046875e-07,	 generate time: 0.12310624122619629
[780]: [Cumulative]: Semantic Similarity: 0.2004,	 cache time: 9.637483408753302e-07,	 generate time: 0.24316722299622207
[781]: Semantic Similarity: 0.32605,	 cache time: 9.5367431640625e-07,	 generate time: 0.1248326301574707
[781]: [Cumulative]: Semantic Similarity: 0.20056,	 cache time: 9.637354584910985e-07,	 generate time: 0.24301589998747686
[782]: Semantic Similarity: 0.09054,	 cache time: 7.152557373046875e-07,	 generate time: 0.12375283241271973
[782]: [Cumulative]: Semantic Similarity: 0.20042,	 cache time: 9.634181152967353e-07,	 generate time: 0.24286358444779008
[783]: Semantic Similarity: 0.31887,	 cache time: 7.152557373046875e-07,	 generate time: 0.12440013885498047
[783]: [Cumulative]: Semantic Similarity: 0.20057,	 cache time: 9.631015816513373e-07,	 generate time: 0.24271248311412577
[784]: Semantic Similarity: 0.20417,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12334084510803223
[784]: [Cumulative]: Semantic Similarity: 0.20058,	 cache time: 9.633932903314092e-07,	 generate time: 0.2425604173332263
[785]: Semantic Similarity: 0.11118,	 cache time: 7.152557373046875e-07,	 generate time: 0.12396001815795898
[785]: [Cumulative]: Semantic Similarity: 0.20047,	 cache time: 9.630775936990598e-07,	 generate time: 0.242409526240128
[786]: Semantic Similarity: 0.17446,	 cache time: 4.76837158203125e-07,	 generate time: 0.12381124496459961
[786]: [Cumulative]: Semantic Similarity: 0.20043,	 cache time: 9.624597532473494e-07,	 generate time: 0.24225882956760508
[787]: Semantic Similarity: 0.05511,	 cache time: 4.76837158203125e-07,	 generate time: 0.12443304061889648
[787]: [Cumulative]: Semantic Similarity: 0.20025,	 cache time: 9.618434809186132e-07,	 generate time: 0.242109304454726
[788]: Semantic Similarity: 0.10164,	 cache time: 7.152557373046875e-07,	 generate time: 0.1264505386352539
[788]: [Cumulative]: Semantic Similarity: 0.20012,	 cache time: 9.615309489241723e-07,	 generate time: 0.2419627153979206
[789]: Semantic Similarity: 0.152,	 cache time: 4.76837158203125e-07,	 generate time: 0.12460803985595703
[789]: [Cumulative]: Semantic Similarity: 0.20006,	 cache time: 9.609174124802216e-07,	 generate time: 0.24181416517571558
[790]: Semantic Similarity: 0.5368,	 cache time: 7.152557373046875e-07,	 generate time: 1.1257736682891846
[790]: [Cumulative]: Semantic Similarity: 0.20049,	 cache time: 9.606068414623005e-07,	 generate time: 0.24293168667143425
[791]: Semantic Similarity: 0.11792,	 cache time: 9.5367431640625e-07,	 generate time: 0.1255340576171875
[791]: [Cumulative]: Semantic Similarity: 0.20038,	 cache time: 9.605980882740984e-07,	 generate time: 0.2427834573418203
[792]: Semantic Similarity: 0.11903,	 cache time: 7.152557373046875e-07,	 generate time: 0.12351036071777344
[792]: [Cumulative]: Semantic Similarity: 0.20028,	 cache time: 9.602887032161295e-07,	 generate time: 0.24263304990597662
[793]: Semantic Similarity: 0.36203,	 cache time: 7.152557373046875e-07,	 generate time: 0.12363219261169434
[793]: [Cumulative]: Semantic Similarity: 0.20048,	 cache time: 9.599800974656113e-07,	 generate time: 0.24248317477084527
[794]: Semantic Similarity: 0.13198,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12494897842407227
[794]: [Cumulative]: Semantic Similarity: 0.2004,	 cache time: 9.602720632493122e-07,	 generate time: 0.24233533301443425
[795]: Semantic Similarity: 0.18469,	 cache time: 9.5367431640625e-07,	 generate time: 0.1257188320159912
[795]: [Cumulative]: Semantic Similarity: 0.20038,	 cache time: 9.60263774622625e-07,	 generate time: 0.2421888298724764
[796]: Semantic Similarity: 0.17612,	 cache time: 7.152557373046875e-07,	 generate time: 0.12375068664550781
[796]: [Cumulative]: Semantic Similarity: 0.20035,	 cache time: 9.599563617778093e-07,	 generate time: 0.24204022492488925
[797]: Semantic Similarity: 0.24914,	 cache time: 4.76837158203125e-07,	 generate time: 0.1238090991973877
[797]: [Cumulative]: Semantic Similarity: 0.20041,	 cache time: 9.593509492420015e-07,	 generate time: 0.2418920656194663
[798]: Semantic Similarity: 0.12471,	 cache time: 7.152557373046875e-07,	 generate time: 0.1275629997253418
[798]: [Cumulative]: Semantic Similarity: 0.20031,	 cache time: 9.590454483509661e-07,	 generate time: 0.24174897542435475
[799]: Semantic Similarity: 0.28074,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12395882606506348
[799]: [Cumulative]: Semantic Similarity: 0.20042,	 cache time: 9.59336757659912e-07,	 generate time: 0.24160173773765564
[800]: Semantic Similarity: 0.21638,	 cache time: 9.5367431640625e-07,	 generate time: 0.12359476089477539
[800]: [Cumulative]: Semantic Similarity: 0.20043,	 cache time: 9.593296884448638e-07,	 generate time: 0.24145441317230873
[801]: Semantic Similarity: 0.21638,	 cache time: 7.152557373046875e-07,	 generate time: 0.12552380561828613
[801]: [Cumulative]: Semantic Similarity: 0.20045,	 cache time: 9.590253568349633e-07,	 generate time: 0.24130986129256554
[802]: Semantic Similarity: 0.25623,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12371492385864258
[802]: [Cumulative]: Semantic Similarity: 0.20052,	 cache time: 9.593156028358012e-07,	 generate time: 0.2411634167876665
[803]: Semantic Similarity: 0.09908,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12530040740966797
[803]: [Cumulative]: Semantic Similarity: 0.2004,	 cache time: 9.596051268316621e-07,	 generate time: 0.24101930856704712
[804]: Semantic Similarity: 0.14621,	 cache time: 9.5367431640625e-07,	 generate time: 0.12331771850585938
[804]: [Cumulative]: Semantic Similarity: 0.20033,	 cache time: 9.59597759365295e-07,	 generate time: 0.2408730954116916
[805]: Semantic Similarity: 0.22595,	 cache time: 9.5367431640625e-07,	 generate time: 0.12484264373779297
[805]: [Cumulative]: Semantic Similarity: 0.20036,	 cache time: 9.595904101804822e-07,	 generate time: 0.240729137034925
[806]: Semantic Similarity: 0.12868,	 cache time: 9.5367431640625e-07,	 generate time: 0.12592530250549316
[806]: [Cumulative]: Semantic Similarity: 0.20027,	 cache time: 9.595830792092627e-07,	 generate time: 0.24058687701692072
[807]: Semantic Similarity: 0.30802,	 cache time: 9.5367431640625e-07,	 generate time: 0.12315797805786133
[807]: [Cumulative]: Semantic Similarity: 0.20041,	 cache time: 9.595757663840113e-07,	 generate time: 0.24044154422117933
[808]: Semantic Similarity: 0.16585,	 cache time: 1.1920928955078125e-05,	 generate time: 0.12399530410766602
[808]: [Cumulative]: Semantic Similarity: 0.20036,	 cache time: 9.73125028669171e-07,	 generate time: 0.2402976057290736
[809]: Semantic Similarity: 0.09477,	 cache time: 7.152557373046875e-07,	 generate time: 0.12284731864929199
[809]: [Cumulative]: Semantic Similarity: 0.20023,	 cache time: 9.728066715193383e-07,	 generate time: 0.24015260537465413
[810]: Semantic Similarity: 0.11365,	 cache time: 7.152557373046875e-07,	 generate time: 0.12439537048339844
[810]: [Cumulative]: Semantic Similarity: 0.20013,	 cache time: 9.724890994672858e-07,	 generate time: 0.240009871422877
[811]: Semantic Similarity: 0.26582,	 cache time: 9.5367431640625e-07,	 generate time: 0.12306976318359375
[811]: [Cumulative]: Semantic Similarity: 0.20021,	 cache time: 9.72465928552186e-07,	 generate time: 0.23986585651125228
[812]: Semantic Similarity: 0.20484,	 cache time: 7.152557373046875e-07,	 generate time: 0.12342309951782227
[812]: [Cumulative]: Semantic Similarity: 0.20021,	 cache time: 9.721495568532345e-07,	 generate time: 0.2397226304878901
[813]: Semantic Similarity: 0.02346,	 cache time: 7.152557373046875e-07,	 generate time: 0.12371206283569336
[813]: [Cumulative]: Semantic Similarity: 0.2,	 cache time: 9.718339624803248e-07,	 generate time: 0.23958011136301027
[814]: Semantic Similarity: 0.13448,	 cache time: 4.76837158203125e-07,	 generate time: 0.12367844581604004
[814]: [Cumulative]: Semantic Similarity: 0.19992,	 cache time: 9.712266044382668e-07,	 generate time: 0.2394379007304373
[815]: Semantic Similarity: 0.10747,	 cache time: 7.152557373046875e-07,	 generate time: 0.12609291076660156
[815]: [Cumulative]: Semantic Similarity: 0.1998,	 cache time: 9.70912914650113e-07,	 generate time: 0.239298997556462
[816]: Semantic Similarity: 0.29042,	 cache time: 7.152557373046875e-07,	 generate time: 2.1189942359924316
[816]: [Cumulative]: Semantic Similarity: 0.19991,	 cache time: 9.705999927684173e-07,	 generate time: 0.2415997261224791
[817]: Semantic Similarity: 0.15707,	 cache time: 9.5367431640625e-07,	 generate time: 0.12487673759460449
[817]: [Cumulative]: Semantic Similarity: 0.19986,	 cache time: 9.705793012325222e-07,	 generate time: 0.24145703298246948
[818]: Semantic Similarity: 0.23138,	 cache time: 7.152557373046875e-07,	 generate time: 0.1231844425201416
[818]: [Cumulative]: Semantic Similarity: 0.1999,	 cache time: 9.702675508492158e-07,	 generate time: 0.241312622005104
[819]: Semantic Similarity: 0.09455,	 cache time: 4.76837158203125e-07,	 generate time: 0.12540888786315918
[819]: [Cumulative]: Semantic Similarity: 0.19977,	 cache time: 9.696658064679402e-07,	 generate time: 0.24117127598785773
[820]: Semantic Similarity: 0.07298,	 cache time: 7.152557373046875e-07,	 generate time: 0.12518763542175293
[820]: [Cumulative]: Semantic Similarity: 0.19962,	 cache time: 9.69355928186377e-07,	 generate time: 0.2410300048056822
[821]: Semantic Similarity: 0.35706,	 cache time: 7.152557373046875e-07,	 generate time: 0.12647128105163574
[821]: [Cumulative]: Semantic Similarity: 0.19981,	 cache time: 9.690468038665698e-07,	 generate time: 0.24089063896169918
[822]: Semantic Similarity: 0.15388,	 cache time: 7.152557373046875e-07,	 generate time: 0.12407946586608887
[822]: [Cumulative]: Semantic Similarity: 0.19975,	 cache time: 9.687384307601763e-07,	 generate time: 0.240748705580052
[823]: Semantic Similarity: 0.14231,	 cache time: 4.76837158203125e-07,	 generate time: 0.1237027645111084
[823]: [Cumulative]: Semantic Similarity: 0.19968,	 cache time: 9.681414631963933e-07,	 generate time: 0.24060665953506544
[824]: Semantic Similarity: 0.01617,	 cache time: 7.152557373046875e-07,	 generate time: 0.1256411075592041
[824]: [Cumulative]: Semantic Similarity: 0.19946,	 cache time: 9.678349350437974e-07,	 generate time: 0.24046730735085228
[825]: Semantic Similarity: 0.15285,	 cache time: 7.152557373046875e-07,	 generate time: 0.12280702590942383
[825]: [Cumulative]: Semantic Similarity: 0.1994,	 cache time: 9.67529149090118e-07,	 generate time: 0.24032486148954305
[826]: Semantic Similarity: 0.02264,	 cache time: 7.152557373046875e-07,	 generate time: 0.12443089485168457
[826]: [Cumulative]: Semantic Similarity: 0.19919,	 cache time: 9.672241026429772e-07,	 generate time: 0.2401847236822421
[827]: Semantic Similarity: 0.14474,	 cache time: 4.76837158203125e-07,	 generate time: 0.12575268745422363
[827]: [Cumulative]: Semantic Similarity: 0.19912,	 cache time: 9.66631847879161e-07,	 generate time: 0.24004652073993776
[828]: Semantic Similarity: 0.40431,	 cache time: 7.152557373046875e-07,	 generate time: 0.12335324287414551
[828]: [Cumulative]: Semantic Similarity: 0.19937,	 cache time: 9.663286197602533e-07,	 generate time: 0.2399057568341889
[829]: Semantic Similarity: 0.18082,	 cache time: 7.152557373046875e-07,	 generate time: 0.12349343299865723
[829]: [Cumulative]: Semantic Similarity: 0.19935,	 cache time: 9.660261223115117e-07,	 generate time: 0.23976550102233887
[830]: Semantic Similarity: 0.06944,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12553668022155762
[830]: [Cumulative]: Semantic Similarity: 0.19919,	 cache time: 9.662981641565131e-07,	 generate time: 0.2396280415508578
[831]: Semantic Similarity: 0.2401,	 cache time: 7.152557373046875e-07,	 generate time: 0.12395429611206055
[831]: [Cumulative]: Semantic Similarity: 0.19924,	 cache time: 9.659964304703933e-07,	 generate time: 0.23948901060682076
[832]: Semantic Similarity: 0.31096,	 cache time: 7.152557373046875e-07,	 generate time: 0.12424659729003906
[832]: [Cumulative]: Semantic Similarity: 0.19938,	 cache time: 9.656954212349002e-07,	 generate time: 0.23935066437234684
[833]: Semantic Similarity: 0.13632,	 cache time: 7.152557373046875e-07,	 generate time: 0.12589788436889648
[833]: [Cumulative]: Semantic Similarity: 0.1993,	 cache time: 9.653951338440966e-07,	 generate time: 0.23921462986394942
[834]: Semantic Similarity: 0.21021,	 cache time: 9.5367431640625e-07,	 generate time: 0.12299513816833496
[834]: [Cumulative]: Semantic Similarity: 0.19931,	 cache time: 9.653810969369854e-07,	 generate time: 0.23907544484395468
[835]: Semantic Similarity: 0.18509,	 cache time: 9.5367431640625e-07,	 generate time: 0.12314939498901367
[835]: [Cumulative]: Semantic Similarity: 0.1993,	 cache time: 9.653670936109916e-07,	 generate time: 0.23893677732020474
[836]: Semantic Similarity: 0.23405,	 cache time: 7.152557373046875e-07,	 generate time: 0.1234130859375
[836]: [Cumulative]: Semantic Similarity: 0.19934,	 cache time: 9.65068274786253e-07,	 generate time: 0.2387987561835468
[837]: Semantic Similarity: 0.17288,	 cache time: 7.152557373046875e-07,	 generate time: 0.12370920181274414
[837]: [Cumulative]: Semantic Similarity: 0.19931,	 cache time: 9.647701691329337e-07,	 generate time: 0.2386614178131759
[838]: Semantic Similarity: 0.24598,	 cache time: 1.430511474609375e-06,	 generate time: 0.12480497360229492
[838]: [Cumulative]: Semantic Similarity: 0.19936,	 cache time: 9.653252839189605e-07,	 generate time: 0.23852571287371122
[839]: Semantic Similarity: 0.12385,	 cache time: 9.5367431640625e-07,	 generate time: 0.12361526489257812
[839]: [Cumulative]: Semantic Similarity: 0.19927,	 cache time: 9.653114137195406e-07,	 generate time: 0.2383889147213527
[840]: Semantic Similarity: 0.29022,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12665724754333496
[840]: [Cumulative]: Semantic Similarity: 0.19938,	 cache time: 9.655810706538904e-07,	 generate time: 0.23825605899343594
[841]: Semantic Similarity: 0.1759,	 cache time: 7.152557373046875e-07,	 generate time: 0.12227821350097656
[841]: [Cumulative]: Semantic Similarity: 0.19935,	 cache time: 9.652837721582263e-07,	 generate time: 0.23811831808429998
[842]: Semantic Similarity: 0.22091,	 cache time: 7.152557373046875e-07,	 generate time: 0.12334442138671875
[842]: [Cumulative]: Semantic Similarity: 0.19938,	 cache time: 9.649871789970714e-07,	 generate time: 0.23798216874064923
[843]: Semantic Similarity: 0.14565,	 cache time: 7.152557373046875e-07,	 generate time: 0.12298703193664551
[843]: [Cumulative]: Semantic Similarity: 0.19932,	 cache time: 9.646912886633128e-07,	 generate time: 0.2378459185785592
[844]: Semantic Similarity: 0.22576,	 cache time: 4.76837158203125e-07,	 generate time: 0.12523555755615234
[844]: [Cumulative]: Semantic Similarity: 0.19935,	 cache time: 9.641139464970876e-07,	 generate time: 0.23771265187912438
[845]: Semantic Similarity: 0.16904,	 cache time: 9.5367431640625e-07,	 generate time: 0.12314724922180176
[845]: [Cumulative]: Semantic Similarity: 0.19931,	 cache time: 9.641016065088005e-07,	 generate time: 0.2375772317814207
[846]: Semantic Similarity: 0.21638,	 cache time: 7.152557373046875e-07,	 generate time: 0.12621092796325684
[846]: [Cumulative]: Semantic Similarity: 0.19933,	 cache time: 9.638078097328807e-07,	 generate time: 0.23744574854196596
[847]: Semantic Similarity: 0.19751,	 cache time: 9.5367431640625e-07,	 generate time: 0.12406039237976074
[847]: [Cumulative]: Semantic Similarity: 0.19933,	 cache time: 9.637958598586749e-07,	 generate time: 0.23731203939554826
[848]: Semantic Similarity: 0.12989,	 cache time: 7.152557373046875e-07,	 generate time: 0.12708091735839844
[848]: [Cumulative]: Semantic Similarity: 0.19925,	 cache time: 9.635031153091413e-07,	 generate time: 0.23718220297383194
[849]: Semantic Similarity: 0.32821,	 cache time: 7.152557373046875e-07,	 generate time: 0.1245732307434082
[849]: [Cumulative]: Semantic Similarity: 0.1994,	 cache time: 9.632110595703125e-07,	 generate time: 0.23704972183003145
[850]: Semantic Similarity: 0.28614,	 cache time: 4.76837158203125e-07,	 generate time: 0.1228630542755127
[850]: [Cumulative]: Semantic Similarity: 0.1995,	 cache time: 9.626395273712912e-07,	 generate time: 0.23691554243220006
[851]: Semantic Similarity: 0.39314,	 cache time: 9.5367431640625e-07,	 generate time: 0.124786376953125
[851]: [Cumulative]: Semantic Similarity: 0.19973,	 cache time: 9.6262900482321e-07,	 generate time: 0.23678393543046405
[852]: Semantic Similarity: 0.18363,	 cache time: 7.152557373046875e-07,	 generate time: 0.12350869178771973
[852]: [Cumulative]: Semantic Similarity: 0.19971,	 cache time: 9.623390009925906e-07,	 generate time: 0.23665113913076563
[853]: Semantic Similarity: 0.1671,	 cache time: 4.76837158203125e-07,	 generate time: 0.12488722801208496
[853]: [Cumulative]: Semantic Similarity: 0.19967,	 cache time: 9.617704976637971e-07,	 generate time: 0.23652026804046272
[854]: Semantic Similarity: 0.26623,	 cache time: 9.5367431640625e-07,	 generate time: 0.12267255783081055
[854]: [Cumulative]: Semantic Similarity: 0.19975,	 cache time: 9.617610284459522e-07,	 generate time: 0.23638711282384325
[855]: Semantic Similarity: 0.2448,	 cache time: 9.5367431640625e-07,	 generate time: 0.12318682670593262
[855]: [Cumulative]: Semantic Similarity: 0.1998,	 cache time: 9.617515813524477e-07,	 generate time: 0.23625486949893915
[856]: Semantic Similarity: 0.24545,	 cache time: 9.5367431640625e-07,	 generate time: 0.12387990951538086
[856]: [Cumulative]: Semantic Similarity: 0.19985,	 cache time: 9.617421563058361e-07,	 generate time: 0.23612374352462928
[857]: Semantic Similarity: 0.25594,	 cache time: 9.5367431640625e-07,	 generate time: 0.12597274780273438
[857]: [Cumulative]: Semantic Similarity: 0.19992,	 cache time: 9.6173275322903e-07,	 generate time: 0.2359953624107343
[858]: Semantic Similarity: 0.10053,	 cache time: 9.5367431640625e-07,	 generate time: 0.12289667129516602
[858]: [Cumulative]: Semantic Similarity: 0.1998,	 cache time: 9.617233720453016e-07,	 generate time: 0.23586369920803865
[859]: Semantic Similarity: 0.26582,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12370038032531738
[859]: [Cumulative]: Semantic Similarity: 0.19988,	 cache time: 9.619912435842115e-07,	 generate time: 0.23573327674422154
[860]: Semantic Similarity: 0.10858,	 cache time: 7.152557373046875e-07,	 generate time: 0.12420296669006348
[860]: [Cumulative]: Semantic Similarity: 0.19977,	 cache time: 9.617046750519472e-07,	 generate time: 0.2356037409601865
[861]: Semantic Similarity: 0.12267,	 cache time: 7.152557373046875e-07,	 generate time: 0.1236119270324707
[861]: [Cumulative]: Semantic Similarity: 0.19969,	 cache time: 9.614187714118692e-07,	 generate time: 0.23547382006235854
[862]: Semantic Similarity: 0.68568,	 cache time: 7.152557373046875e-07,	 generate time: 4.777951240539551
[862]: [Cumulative]: Semantic Similarity: 0.20025,	 cache time: 9.61133530352649e-07,	 generate time: 0.24073740919385006
[863]: Semantic Similarity: 0.06723,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12413859367370605
[863]: [Cumulative]: Semantic Similarity: 0.20009,	 cache time: 9.614008444326895e-07,	 generate time: 0.24060245686107212
[864]: Semantic Similarity: 0.11108,	 cache time: 9.5367431640625e-07,	 generate time: 0.12391924858093262
[864]: [Cumulative]: Semantic Similarity: 0.19999,	 cache time: 9.613919120303468e-07,	 generate time: 0.24046756297866734
[865]: Semantic Similarity: 0.12558,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12441778182983398
[865]: [Cumulative]: Semantic Similarity: 0.19991,	 cache time: 9.616583103946394e-07,	 generate time: 0.24033355630297584
[866]: Semantic Similarity: 0.24087,	 cache time: 9.5367431640625e-07,	 generate time: 0.1228790283203125
[866]: [Cumulative]: Semantic Similarity: 0.19995,	 cache time: 9.61649101635714e-07,	 generate time: 0.24019808395236147
